,Date,ID,url,username,source,location,tweet,num_of_likes,num_of_retweet
93,2023-02-20 12:23:29+00:00,1627645113257033728,https://twitter.com/ANerdFromDixie/status/1627645113257033728,ANerdFromDixie,Twitter for Android,Florida,"Happy Presidents' Day! 🇺🇲

Today we honor all the men who have served as President of the United States of America from George Washington to Donald Trump.

(44 and 46 do not count, those disgraces deserve zero recognition)

#PresidentsDay #POTUS #PresidentsDay2023 https://t.co/keChzL2dMD",0,0
94,2023-02-20 12:22:56+00:00,1627644972718604290,https://twitter.com/nayanis66642908/status/1627644972718604290,nayanis66642908,Twitter Web App,"Washington, DC","Ryan Quarles For Governor Yard Sign
https://t.co/z0gZbOd74i
https://t.co/aLOaeEuZP2

#RyanQuarles #Governor #GovernorKentucky 
#trump #maga #donaldtrump #USA",0,0
95,2023-02-20 12:22:46+00:00,1627644930205093889,https://twitter.com/scottwahlstrom/status/1627644930205093889,scottwahlstrom,Twitter for iPhone,"On a pale, blue dot.","@25_cycle @DrAseemMalhorta Funny, I felt exactly the same way bumping into Donald Trump while in New York in 1987.",1,0
96,2023-02-20 12:22:45+00:00,1627644926589652992,https://twitter.com/musthavetruth77/status/1627644926589652992,musthavetruth77,Twitter for iPhone,,"SCOTUS Decides to Reconsider Case That Could Remove Joe Biden from Office and Reinstate Donald Trump. What say you fellow Patriots ⁦@gary37h⁩  
A SILVER LINING❓🧐 https://t.co/YfxKaIYxEL",1,0
97,2023-02-20 12:22:33+00:00,1627644875079294977,https://twitter.com/9x6m9s9xbp/status/1627644875079294977,9x6m9s9xbp,Twitter for iPad,"Perpignan, France","https://t.co/TOWcFX9KGW
Merci à Donald Trump ❤️❤️❤️❤️",0,0
98,2023-02-20 12:22:24+00:00,1627644838572089346,https://twitter.com/marc_vanlommel/status/1627644838572089346,marc_vanlommel,Twitter Web App,,@jflynn4ussenate twitter 60 days ban and donald trump was ban for life . https://t.co/FLA6krmkQr,0,0
99,2023-02-20 12:22:08+00:00,1627644770427498496,https://twitter.com/MaesgoChile2019/status/1627644770427498496,MaesgoChile2019,Twitter Web App,,"Se acuerdan cuando #DonaldTrump nominó a #BretKavanaug, para el Tribunal Supremo y le acusaron de violador para evitar que fuera nombrado al cargo?
Bueno, pues la mujer que le acusó de violarla ha confesado que se lo inventó: no le había visto en su vida.

https://t.co/XUhtrV3r2N",0,0
100,2023-02-20 12:22:04+00:00,1627644755935985666,https://twitter.com/MichalOleksyn/status/1627644755935985666,MichalOleksyn,Twitter for Android,,"Joe Bidena spotkał się z Wołodymyrem Zełenskim. Donald Trump spotkałby się z Władimirem Putinem. 
Dwa światy.",3,0
101,2023-02-20 12:21:22+00:00,1627644580245151744,https://twitter.com/honey89052/status/1627644580245151744,honey89052,Twitter for Android,Henderson NV,@JKC41811 @TheRickWilson Lower taxes for who...Donald tRump and has friends. Two words JAN 6TH GTFOH https://t.co/ZUH4wWbA7M,0,0
102,2023-02-20 12:21:09+00:00,1627644524527857664,https://twitter.com/Amanan4898/status/1627644524527857664,Amanan4898,Twitter for Android,Utopia ,@prageru Donald Trump,0,0
103,2023-02-20 12:21:00+00:00,1627644486875598850,https://twitter.com/SemperTyrannis/status/1627644486875598850,SemperTyrannis,Twitter for iPhone,"Amsterdam, The Netherlands","@The_Real_Fly This worked out well didn’t it. 
‘European powers have rejected U.S. President Donald Trump’s call for them to join him in abandoning the 2015 nuclear deal with Iran’
https://t.co/6bWFcMN3Ia",0,0
104,2023-02-20 12:20:59+00:00,1627644481078960128,https://twitter.com/Kathy2259/status/1627644481078960128,Kathy2259,Twitter for iPad,"New Jersey, USA",@djtloves2 WHY IS @FoxNews NOT INTERVIEWING DONALD TRUMP.  He is a declared presidential candidate YET HE HAS NOT BEEN ON ANY FOX SHOW.  WHAT THE HE!! IS GOING ON!!!!   Please retweet so we can get their attention,1,0
105,2023-02-20 12:20:46+00:00,1627644426649477121,https://twitter.com/NeilFonda/status/1627644426649477121,NeilFonda,Twitter Web App,,"@addtwotoforty @piersmorgan And yet,Donald Trump??",0,0
106,2023-02-20 12:20:44+00:00,1627644420924268545,https://twitter.com/TehranTimes79/status/1627644420924268545,TehranTimes79,Twitter Web App,Islamic Republic of Iran,"Iranian Foreign Minister Hossein Amir Abdollahian has criticized the European Union (EU) for its way of dealing with Iran in recent months, saying the approach is a continuation of ineffective policies adopted by former U.S. President Donald Trump on Iran. https://t.co/liUiMH0ml7",2,0
107,2023-02-20 12:20:35+00:00,1627644380457705473,https://twitter.com/ladylulubelly/status/1627644380457705473,ladylulubelly,Twitter Web App,,@RepMTG Yep!  His name is Donald Trump.,0,0
108,2023-02-20 12:20:29+00:00,1627644357984808960,https://twitter.com/007Claims/status/1627644357984808960,007Claims,Twitter for iPhone,,"@save_theUS @ericareport Because Donald Trump is a true patriot, not a traitor that sells out America like the POS we have now!",0,0
109,2023-02-20 12:20:18+00:00,1627644310165356546,https://twitter.com/Kathy2259/status/1627644310165356546,Kathy2259,Twitter for iPad,"New Jersey, USA",@RepMTG WHY IS @FoxNews NOT INTERVIEWING DONALD TRUMP.  He is a declared presidential candidate YET HE HAS NOT BEEN ON ANY FOX SHOW.  WHAT THE HE!! IS GOING ON!!!!   Please retweet so we can get their attention,0,0
110,2023-02-20 12:20:00+00:00,1627644233241837568,https://twitter.com/Louelle90160614/status/1627644233241837568,Louelle90160614,Twitter for iPhone,,@POTUS Thank you #DonaldTrump,0,0
111,2023-02-20 12:19:59+00:00,1627644229932527658,https://twitter.com/brendelible/status/1627644229932527658,brendelible,Twitter for iPhone,New York City,"@RepMTG So, you’re now condemning Donald Trump?",0,0
112,2023-02-20 12:19:29+00:00,1627644107018457091,https://twitter.com/Aubert7C/status/1627644107018457091,Aubert7C,Twitter Web App,,La Cour Suprême des États-Unis s'apprête à examiner s'il convient ou non d'entendre un procès qui vise à retirer le président Joe Biden de la Maison Blanche et à réintégrer l'ancien président Donald Trump dans ses fonctions.,0,0
113,2023-02-20 12:19:28+00:00,1627644100487905280,https://twitter.com/NeilFonda/status/1627644100487905280,NeilFonda,Twitter Web App,,"@ssupteacher @piersmorgan Because he's a wanker!More importantly,why the photo of him and Donald Trump?",0,0
114,2023-02-20 12:18:52+00:00,1627643950185037824,https://twitter.com/jgarrett441/status/1627643950185037824,jgarrett441,Twitter Web App,"Port Orange, FL","Yes, Donald Trump has my vote.  Just as he did in 2016 and 2020.  He  is a great president. This is why he wins every time.",0,0
115,2023-02-20 12:18:50+00:00,1627643942186504193,https://twitter.com/rafapal/status/1627643942186504193,rafapal,Twitter for Android,,"¿Os acordáis de cuando Donald Trump nominó a uno para el Tribunal Supremo y le acusaron de violador para impedir el nombramiento? Kavanagh se llama. 
Bueno, pues la mujer que le acusó de violarla ha confesado que se lo inventó: no le había visto jamás. 
https://t.co/nsSkV51NZ5",12,6
116,2023-02-20 12:18:49+00:00,1627643939246206977,https://twitter.com/BrewerCraigA/status/1627643939246206977,BrewerCraigA,Twitter for iPhone,"NRH, Texas ",Donald Trump loves the American people. Joe Biden loves Ukrainians.,1,0
117,2023-02-20 12:18:36+00:00,1627643882040180740,https://twitter.com/Gabriel61119463/status/1627643882040180740,Gabriel61119463,Twitter for Android,Estados Unidos,Donald Trump 2024 https://t.co/kpS5y6kdjy,0,0
118,2023-02-20 12:18:30+00:00,1627643856727703552,https://twitter.com/kalisana/status/1627643856727703552,kalisana,Twitter Web App,"Sydney, Australia",Charlie Teo is to Australia what Donald Trump is to America. A dangerous narcissist with a cult following.,0,0
119,2023-02-20 12:18:18+00:00,1627643807553527809,https://twitter.com/ten24get/status/1627643807553527809,ten24get,Twitter Web App,New York City and points West,"#MorningJoe 
#Putin plays and #DonaldTrump dances.
It's not a metaphor",1,0
120,2023-02-20 12:17:59+00:00,1627643726167154688,https://twitter.com/randomtrump1/status/1627643726167154688,randomtrump1,Random Trump,,Random Trump https://t.co/wDyIUYOQ0v - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/0DT4Z8QvFF,0,0
121,2023-02-20 12:17:46+00:00,1627643673625169924,https://twitter.com/conservatismDNA/status/1627643673625169924,conservatismDNA,Twitter Web App,United States,"@dcexaminer Nikki Haley swore to stop Donald Trump in 2016, then became a loyal supporter of him, and now she is back at running against Trump.

Her campaign is already a collection of meaningless platitudes!

 She is unlikely to win

Simply put, the current GOP cannot be trusted with power.",0,1
122,2023-02-20 12:17:00+00:00,1627643479240347648,https://twitter.com/larivereth/status/1627643479240347648,larivereth,"Cheap Bots, Done Quick!",,"nie wiem jak wy, ale ja to mam dość, bo Donald Trump nie mogący pogodzić się z losem , jadę jednak w te Bieszczady",0,0
123,2023-02-20 12:16:34+00:00,1627643370196676608,https://twitter.com/LincolnWatchman/status/1627643370196676608,LincolnWatchman,Twitter for iPhone,Massachusetts,@AJDelgado13 It must be so wild living in the fantasy world that Donald Trump has created for himself. I’d imagine it’s an orange-tinted hellscape with the aroma of McDonalds French fries &amp; burnt adderall residue permeating throughout.,13,1
124,2023-02-20 12:16:21+00:00,1627643318313123842,https://twitter.com/JaneBradley4128/status/1627643318313123842,JaneBradley4128,Twitter for iPhone,"Hattiesburg, MS","@POTUS Mr. President:
You are awesome!
Thank you for saving us from Donald Trump!",1,1
125,2023-02-20 12:16:09+00:00,1627643268342198274,https://twitter.com/tlazohtlalia/status/1627643268342198274,tlazohtlalia,Twitter for Android,"Lansing, MI",@TheNickWildeZPD The mayor looking like a more chiseled faced  younger Donald Trump,0,0
126,2023-02-20 12:15:38+00:00,1627643135936307202,https://twitter.com/englnadVEVO/status/1627643135936307202,englnadVEVO,Twitter for iPhone,he/him,@operagxofficial idk but donald trump is angry at obama https://t.co/Vtc4GgygUt,15,1
127,2023-02-20 12:15:16+00:00,1627643043166789633,https://twitter.com/diggerjdog1/status/1627643043166789633,diggerjdog1,Twitter for iPhone,,@BonnieTeeter1 @Paulintoronto47 @TheAthletic George nadar. He was trump’s boy. He admitted it.  Then there’s the 13 year old girl that insisted Donald trump raped her w Epstein.. other than them no one.  No republicans ever assaulted a child.  Ever.  Ever,0,0
128,2023-02-20 12:15:14+00:00,1627643035507990531,https://twitter.com/Muneca1322/status/1627643035507990531,Muneca1322,Twitter for iPhone,,@roosterjj1 @Jillybean_502 @AtlantaLuxRE @Texas_Made956 You don’t read well  I’m not trying to explain US history to someone who CLEARY is not well educated I already posted Lincoln’s Spech I can post Reagan &amp; Goldwater quotes Regan is below. &amp;Donald Trump didn’t do shit for Black people but he was convicted of HOUSING DISCRIMINATION https://t.co/ZnI5maJPfj,0,0
129,2023-02-20 12:15:00+00:00,1627642977962057739,https://twitter.com/jeffdornik/status/1627642977962057739,jeffdornik,Twitter Web App,🇺🇸🇺🇸🇺🇸,"Donald Trump goes to Ohio.

Joe Biden goes to Ukraine.

Which of these is putting America First?",30,10
130,2023-02-20 12:14:32+00:00,1627642858512556034,https://twitter.com/Kathy2259/status/1627642858512556034,Kathy2259,Twitter for iPad,"New Jersey, USA","@hatpinwoman @TuckerCarlson @kilmeade @PeteHegseth @willcain @dbongino This is how China is also destroying our country from within. 
AND WHY IS @FoxNews NOT INTERVIEWING DONALD TRUMP.  He is a declared presidential candidate YET HE HAS NOT BEEN ON ANY FOX SHOW.  WHAT THE HE!! IS GOING ON!!!!",0,0
131,2023-02-20 12:14:24+00:00,1627642827604738048,https://twitter.com/Rod72193141/status/1627642827604738048,Rod72193141,Twitter Web App, 80ME/20NYC,"Donald Trump is a sewer rat in suit! It will never amount to anything more. That it is still in the National consciousness is because this nation of laws is like an emperor with no clothes. 
#MerrickGarland #DOJ #TrumpisaNationalDisgrace #CorruptConservatives #GOP #MAGA",4,1
132,2023-02-20 12:14:23+00:00,1627642820122267648,https://twitter.com/DaiDeeDen/status/1627642820122267648,DaiDeeDen,Twitter for iPad,Macau,@prageru Donald Trump,1,0
133,2023-02-20 12:14:17+00:00,1627642798005518339,https://twitter.com/themagacancer/status/1627642798005518339,themagacancer,MagaCancer,,"Trump’s White House accomplishments aren’t so easy to sell on the campaign trail
https://t.co/opembp6XBH #trumpcrimefamily #donaldtrump #trump",0,0
134,2023-02-20 12:14:10+00:00,1627642767953342464,https://twitter.com/BTWOM007/status/1627642767953342464,BTWOM007,Twitter Web App,"East Coast, USA",Today is President's day...this does NOT include Donald Trump; he is a shit stain MAGA traitor POS https://t.co/AY5qTK5KIe,3,0
135,2023-02-20 12:13:20+00:00,1627642556388458498,https://twitter.com/freeWorld2/status/1627642556388458498,freeWorld2,Twitter for Android,liberal. Animal politicum,"Donald Trump unfortunately couldn't come. He has bonespurs, you know.",4,2
136,2023-02-20 12:13:18+00:00,1627642550311059458,https://twitter.com/Shantotto_1026/status/1627642550311059458,Shantotto_1026,Twitter for iPhone,,"2023年2月20日 #本日のダーラムさん

https://t.co/usl7beyG8Z

donald trump、待望のtrb black collect cardをリリース 🇺🇸

PATRIOTSの皆さん、準備はいいですか？これは、あなた方が待ち望んでいたものです。これは、DONALD TRUMPと彼の家族の最も忠実な支持者のためだけです。⬇️ https://t.co/tMRAEZRkY8",1,0
137,2023-02-20 12:13:17+00:00,1627642545831288832,https://twitter.com/Reality42498714/status/1627642545831288832,Reality42498714,Twitter for iPhone,,"@alx Easy, Donald Trump broke CNN.",0,0
138,2023-02-20 12:13:14+00:00,1627642533655334914,https://twitter.com/IamTomOB/status/1627642533655334914,IamTomOB,Twitter for iPhone,"Kerry, Ireland","How you say “I’m a traitor” without actually saying it.

Trump is a danger to America and to the world.

#Trump #DonaldTrump https://t.co/BGGisHOPky",2,0
139,2023-02-20 12:13:00+00:00,1627642475144675331,https://twitter.com/Rebicca0/status/1627642475144675331,Rebicca0,FS_Poster_App,United States,"Donald Trump blasts Rihanna for 'worst halftime show in Super Bowl history'
https://t.co/bgydNnzd5d",0,0
140,2023-02-20 12:13:00+00:00,1627642474331009024,https://twitter.com/whatsn2day/status/1627642474331009024,whatsn2day,FS POSTER - Twitter App,United States,"Donald Trump blasts Rihanna for 'worst halftime show in Super Bowl history'
https://t.co/MA9J2hBzTu",0,0
141,2023-02-20 12:13:00+00:00,1627642473013977091,https://twitter.com/DanNewsBuff/status/1627642473013977091,DanNewsBuff,Twitter Web App,Michigan ,"HAPPY PRESIDENT'S DAY TO EVERY U.S. PRESIDENT EXPECT DONALD TRUMP BECAUSE HE SOLD HIS SOUL TO RUSSIAN PRESIDENT VLADIMIR PUTIN AND HE CAUSED THE JANUARY 6TH,2021 SIEGE ON THE CAPITOL BY HIS MAGA VOTERS",0,0
142,2023-02-20 12:12:57+00:00,1627642463073583104,https://twitter.com/randomtrump1/status/1627642463073583104,randomtrump1,Random Trump,,Random Trump https://t.co/BAJ5LXscuM - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/gdUKZ09T2D,0,0
143,2023-02-20 12:12:35+00:00,1627642368819093504,https://twitter.com/david4potus2020/status/1627642368819093504,david4potus2020,Twitter Web App,,"@southernwayjim1 @SpeakerMcCarthy No, he realized it shows how complicit Donald Trump and @GOP were...

https://t.co/ZFaI4S7PTF",3,0
144,2023-02-20 12:12:29+00:00,1627642345670823937,https://twitter.com/Gadea/status/1627642345670823937,Gadea,Twitter for iPhone,NY NY,Check out Donald Trump's video! #TikTok https://t.co/T9Ga50BqTW,0,0
